"REF_DATE","GEO","DGUID","National Occupational Classification","Job vacancy characteristics","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-04","Ontario","2016A000235","Software engineers and designers [2173]","Professional networking, headhunters or employment agency","Job vacancies","Number","223","units","0","v105068482","7.322.42.1","1205","D","","","0"
"2023-07","Ontario","2016A000235","Software engineers and designers [2173]","Professional networking, headhunters or employment agency","Job vacancies","Number","223","units","0","v105068482","7.322.42.1","590","E","","","0"
"2020-10","Ontario","2016A000235","Software engineers and designers [2173]","Professional networking, headhunters or employment agency","Proportion of job vacancies","Percentage","242","units","0","v105068483","7.322.42.2","37.8","E","","","1"
"2021-01","Ontario","2016A000235","Software engineers and designers [2173]","Professional networking, headhunters or employment agency","Proportion of job vacancies","Percentage","242","units","0","v105068483","7.322.42.2","33.8","D","","","1"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","Professional networking, headhunters or employment agency","Proportion of job vacancies","Percentage","242","units","0","v105068483","7.322.42.2","54.4","B","","","1"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","Professional networking, headhunters or employment agency","Proportion of job vacancies","Percentage","242","units","0","v105068483","7.322.42.2","50.9","B","","","1"
"2021-10","Ontario","2016A000235","Software engineers and designers [2173]","Professional networking, headhunters or employment agency","Proportion of job vacancies","Percentage","242","units","0","v105068483","7.322.42.2","45.7","D","","","1"
"2022-01","Ontario","2016A000235","Software engineers and designers [2173]","Professional networking, headhunters or employment agency","Proportion of job vacancies","Percentage","242","units","0","v105068483","7.322.42.2","46.6","B","","","1"
"2022-04","Ontario","2016A000235","Software engineers and designers [2173]","Professional networking, headhunters or employment agency","Proportion of job vacancies","Percentage","242","units","0","v105068483","7.322.42.2","54.3","B","","","1"
"2022-07","Ontario","2016A000235","Software engineers and designers [2173]","Professional networking, headhunters or employment agency","Proportion of job vacancies","Percentage","242","units","0","v105068483","7.322.42.2","49.5","C","","","1"
"2022-10","Ontario","2016A000235","Software engineers and designers [2173]","Professional networking, headhunters or employment agency","Proportion of job vacancies","Percentage","242","units","0","v105068483","7.322.42.2","56.4","C","","","1"
"2023-01","Ontario","2016A000235","Software engineers and designers [2173]","Professional networking, headhunters or employment agency","Proportion of job vacancies","Percentage","242","units","0","v105068483","7.322.42.2","57.2","B","","","1"
"2023-04","Ontario","2016A000235","Software engineers and designers [2173]","Professional networking, headhunters or employment agency","Proportion of job vacancies","Percentage","242","units","0","v105068483","7.322.42.2","46.3","D","","","1"
"2023-07","Ontario","2016A000235","Software engineers and designers [2173]","Professional networking, headhunters or employment agency","Proportion of job vacancies","Percentage","242","units","0","v105068483","7.322.42.2","35.5","D","","","1"
"2020-10","Ontario","2016A000235","Software engineers and designers [2173]","Newspaper ads","Job vacancies","Number","223","units","0","v105068485","7.322.43.1","0","","","","0"
"2021-01","Ontario","2016A000235","Software engineers and designers [2173]","Newspaper ads","Job vacancies","Number","223","units","0","v105068485","7.322.43.1","","F","","","0"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","Newspaper ads","Job vacancies","Number","223","units","0","v105068485","7.322.43.1","","F","","","0"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","Newspaper ads","Job vacancies","Number","223","units","0","v105068485","7.322.43.1","","F","","","0"
"2021-10","Ontario","2016A000235","Software engineers and designers [2173]","Newspaper ads","Job vacancies","Number","223","units","0","v105068485","7.322.43.1","","F","","","0"
"2022-01","Ontario","2016A000235","Software engineers and designers [2173]","Newspaper ads","Job vacancies","Number","223","units","0","v105068485","7.322.43.1","","F","","","0"
"2022-04","Ontario","2016A000235","Software engineers and designers [2173]","Newspaper ads","Job vacancies","Number","223","units","0","v105068485","7.322.43.1","","F","","","0"
"2022-07","Ontario","2016A000235","Software engineers and designers [2173]","Newspaper ads","Job vacancies","Number","223","units","0","v105068485","7.322.43.1","","F","","","0"
"2022-10","Ontario","2016A000235","Software engineers and designers [2173]","Newspaper ads","Job vacancies","Number","223","units","0","v105068485","7.322.43.1","","F","","","0"
"2023-01","Ontario","2016A000235","Software engineers and designers [2173]","Newspaper ads","Job vacancies","Number","223","units","0","v105068485","7.322.43.1","","F","","","0"
"2023-04","Ontario","2016A000235","Software engineers and designers [2173]","Newspaper ads","Job vacancies","Number","223","units","0","v105068485","7.322.43.1","","F","","","0"
"2023-07","Ontario","2016A000235","Software engineers and designers [2173]","Newspaper ads","Job vacancies","Number","223","units","0","v105068485","7.322.43.1","","F","","","0"
"2020-10","Ontario","2016A000235","Software engineers and designers [2173]","Newspaper ads","Proportion of job vacancies","Percentage","242","units","0","v105068486","7.322.43.2","0.0","","","","1"
"2021-01","Ontario","2016A000235","Software engineers and designers [2173]","Newspaper ads","Proportion of job vacancies","Percentage","242","units","0","v105068486","7.322.43.2","","F","","","1"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","Newspaper ads","Proportion of job vacancies","Percentage","242","units","0","v105068486","7.322.43.2","","F","","","1"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","Newspaper ads","Proportion of job vacancies","Percentage","242","units","0","v105068486","7.322.43.2","","F","","","1"
"2021-10","Ontario","2016A000235","Software engineers and designers [2173]","Newspaper ads","Proportion of job vacancies","Percentage","242","units","0","v105068486","7.322.43.2","","F","","","1"
"2022-01","Ontario","2016A000235","Software engineers and designers [2173]","Newspaper ads","Proportion of job vacancies","Percentage","242","units","0","v105068486","7.322.43.2","","F","","","1"
"2022-04","Ontario","2016A000235","Software engineers and designers [2173]","Newspaper ads","Proportion of job vacancies","Percentage","242","units","0","v105068486","7.322.43.2","","F","","","1"
"2022-07","Ontario","2016A000235","Software engineers and designers [2173]","Newspaper ads","Proportion of job vacancies","Percentage","242","units","0","v105068486","7.322.43.2","","F","","","1"
"2022-10","Ontario","2016A000235","Software engineers and designers [2173]","Newspaper ads","Proportion of job vacancies","Percentage","242","units","0","v105068486","7.322.43.2","","F","","","1"
"2023-01","Ontario","2016A000235","Software engineers and designers [2173]","Newspaper ads","Proportion of job vacancies","Percentage","242","units","0","v105068486","7.322.43.2","","F","","","1"
"2023-04","Ontario","2016A000235","Software engineers and designers [2173]","Newspaper ads","Proportion of job vacancies","Percentage","242","units","0","v105068486","7.322.43.2","","F","","","1"
"2023-07","Ontario","2016A000235","Software engineers and designers [2173]","Newspaper ads","Proportion of job vacancies","Percentage","242","units","0","v105068486","7.322.43.2","","F","","","1"
"2020-10","Ontario","2016A000235","Software engineers and designers [2173]","Other recruitment strategies","Job vacancies","Number","223","units","0","v105068488","7.322.44.1","90","E","","","0"
"2021-01","Ontario","2016A000235","Software engineers and designers [2173]","Other recruitment strategies","Job vacancies","Number","223","units","0","v105068488","7.322.44.1","65","D","","","0"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","Other recruitment strategies","Job vacancies","Number","223","units","0","v105068488","7.322.44.1","80","D","","","0"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","Other recruitment strategies","Job vacancies","Number","223","units","0","v105068488","7.322.44.1","270","E","","","0"
"2021-10","Ontario","2016A000235","Software engineers and designers [2173]","Other recruitment strategies","Job vacancies","Number","223","units","0","v105068488","7.322.44.1","350","D","","","0"
"2022-01","Ontario","2016A000235","Software engineers and designers [2173]","Other recruitment strategies","Job vacancies","Number","223","units","0","v105068488","7.322.44.1","195","E","","","0"
"2022-04","Ontario","2016A000235","Software engineers and designers [2173]","Other recruitment strategies","Job vacancies","Number","223","units","0","v105068488","7.322.44.1","345","D","","","0"
"2022-07","Ontario","2016A000235","Software engineers and designers [2173]","Other recruitment strategies","Job vacancies","Number","223","units","0","v105068488","7.322.44.1","70","E","","","0"
"2022-10","Ontario","2016A000235","Software engineers and designers [2173]","Other recruitment strategies","Job vacancies","Number","223","units","0","v105068488","7.322.44.1","490","E","","","0"
"2023-01","Ontario","2016A000235","Software engineers and designers [2173]","Other recruitment strategies","Job vacancies","Number","223","units","0","v105068488","7.322.44.1","","F","","","0"
